method,alpha,serial_id,qualified,A,truth_A,error_A,B,truth_B,error_B,C,truth_C,error_C
input,0.1,120,,5.992536925420769,6.0,-0.0074630745792312325,0.4999828671638924,0.5,-1.7132836107602856e-05,0.6695607761062133,0.667,0.0025607761062133028
input,0.1,121,,8.011724289083714,8.0,0.011724289083714368,0.500279614482671,0.5,0.00027961448267099787,-0.6557577761353443,-0.653,-0.0027577761353442254
input,0.1,122,,7.0083935225765615,7.0,0.008393522576561452,0.50029501545608,0.5,0.00029501545608001667,-0.8784908992914885,-0.877,-0.00149089929148849
input,0.1,123,,6.994796565650508,7.0,-0.00520343434949222,0.4999161755606159,0.5,-8.382443938409478e-05,-0.556967454355708,-0.558,0.0010325456442920045
input,0.1,124,,6.012145900500173,6.0,0.01214590050017339,0.500563461393646,0.5,0.0005634613936460475,0.18545663937598164,0.186,-0.0005433606240183575
input,0.1,125,,6.006009306348538,6.0,0.006009306348538246,0.5001612798909693,0.5,0.000161279890969257,0.5727378641798815,0.574,-0.0012621358201184707
input,0.1,126,,8.01535561677531,8.0,0.0153556167753095,0.5003797870855691,0.5,0.00037978708556907215,-0.6937017038183085,-0.694,0.00029829618169141536
input,0.1,127,,6.02158062521072,6.0,0.021580625210719795,0.5005386851526588,0.5,0.0005386851526587577,0.09465987699390488,0.096,-0.001340123006095123
input,0.1,128,,16.000841130000374,16.0,0.0008411300003743349,0.5000395722785315,0.5,3.957227853146339e-05,-0.2845544655160343,-0.285,0.0004455344839656705
input,0.1,129,,7.021818306581173,7.0,0.021818306581172564,0.5004449679874916,0.5,0.0004449679874916068,-0.5929536579349612,-0.592,-0.0009536579349612717
input,0.1,130,,6.0136786559737,6.0,0.013678655973699883,0.49997283296808687,0.5,-2.716703191313341e-05,0.26601658719289695,0.267,-0.0009834128071030679
input,0.1,131,,6.007059923583085,6.0,0.007059923583084604,0.5005033212731917,0.5,0.000503321273191748,0.5640561752339593,0.56,0.004056175233959292
input,0.1,132,,7.989775488327587,8.0,-0.010224511672412895,0.4997781220778381,0.5,-0.00022187792216188384,-0.6735850027838471,-0.673,-0.0005850027838470995
input,0.1,133,,6.039647580518551,6.0,0.039647580518550996,0.5013695365364638,0.5,0.0013695365364637668,-0.3934808801295947,-0.392,-0.001480880129594686
input,0.1,134,,7.009234308248329,7.0,0.00923430824832927,0.5000702272942616,0.5,7.022729426164886e-05,-0.5919306585223159,-0.588,-0.0039306585223158885
input,0.1,135,,5.995463935285158,6.0,-0.004536064714842247,0.4997528764546744,0.5,-0.00024712354532557823,0.21588555102449927,0.215,0.0008855510244992759
input,0.1,136,,5.974009600878714,6.0,-0.025990399121286423,0.49953835778550376,0.5,-0.00046164221449623843,0.5628948161743214,0.56,0.002894816174321302
input,0.1,137,,8.020071303376612,8.0,0.020071303376612448,0.5004341996811257,0.5,0.00043419968112567986,-0.6632512796549929,-0.661,-0.0022512796549928327
input,0.1,138,,5.9995031628673265,6.0,-0.0004968371326734555,0.49991645963268155,0.5,-8.35403673184465e-05,-0.006071670723896377,-0.005,-0.0010716707238963771
input,0.1,139,,6.006773927601951,6.0,0.006773927601950724,0.5003032845595919,0.5,0.0003032845595919431,-0.36276686667216457,-0.362,-0.0007668666721645789
input,0.1,140,,5.995603788821276,6.0,-0.00439621117872413,0.4999557674231818,0.5,-4.423257681818171e-05,-0.3588981658763321,-0.36,0.0011018341236678775
input,0.1,141,,7.018267155466487,7.0,0.018267155466486606,0.5006006345018823,0.5,0.0006006345018823023,-0.5901912016470983,-0.59,-0.00019120164709829357
input,0.1,142,,5.989744040429235,6.0,-0.010255959570764972,0.49972224931232573,0.5,-0.0002777506876742719,0.21372228242146704,0.214,-0.0002777175785329544
input,0.1,143,,5.987034661687987,6.0,-0.012965338312013408,0.49979025852048975,0.5,-0.00020974147951025035,0.5637504305240779,0.56,0.0037504305240778635
input,0.1,144,,8.00679811598296,8.0,0.006798115982959985,0.4999984048882256,0.5,-1.5951117743884247e-06,-0.6589534808417938,-0.657,-0.0019534808417938088
input,0.1,145,,5.994646822013253,6.0,-0.005353177986746616,0.5000839955179867,0.5,8.399551798665694e-05,-0.03161364942264365,-0.032,0.0003863505773563508
input,0.1,146,,5.999125534620339,6.0,-0.0008744653796606272,0.5002953441173635,0.5,0.0002953441173635385,-0.1532550890819591,-0.154,0.0007449109180409086
input,0.1,147,,6.005720035839196,6.0,0.005720035839195781,0.5001791244759154,0.5,0.00017912447591539316,-0.3609515424355193,-0.36,-0.0009515424355193147
input,0.1,148,,5.999343481540912,6.0,-0.0006565184590883177,0.5000287688445499,0.5,2.876884454994233e-05,-0.33221808575123835,-0.332,-0.0002180857512383283
input,0.1,149,,7.007436276935815,7.0,0.007436276935814945,0.5001929367075135,0.5,0.00019293670751352465,-0.595277111986029,-0.593,-0.002277111986028979
input,0.1,150,,5.995545551066321,6.0,-0.004454448933678634,0.5005229245113534,0.5,0.0005229245113533842,0.24324610657661738,0.242,0.0012461065766173895
input,0.1,151,,5.997629376274536,6.0,-0.0023706237254641493,0.5001676031077169,0.5,0.00016760310771690712,0.5604917040360347,0.557,0.003491704036034604
input,0.1,152,,8.00807122427154,8.0,0.008071224271539279,0.5000678395915986,0.5,6.783959159861741e-05,-0.6657517797554254,-0.663,-0.0027517797554253987
input,0.1,153,,5.987384628071109,6.0,-0.012615371928890617,0.5000367754446622,0.5,3.677544466218485e-05,-0.23411183836898627,-0.235,0.0008881616310137119
input,0.1,154,,6.000589417801724,6.0,0.0005894178017236129,0.5000334472574827,0.5,3.344725748266608e-05,0.0469792350400737,0.049,-0.0020207649599262995
input,0.1,155,,5.987655809001788,6.0,-0.012344190998211602,0.4997822289917955,0.5,-0.00021777100820452588,-0.3565602194241545,-0.359,0.002439780575845485
input,0.1,156,,6.000358035257345,6.0,0.00035803525734490194,0.5000979267123963,0.5,9.792671239627904e-05,-0.36058366890333493,-0.361,0.00041633109666505685
input,0.1,157,,6.996201058273997,7.0,-0.0037989417260027025,0.4994835375664686,0.5,-0.0005164624335313728,-0.5699829482830145,-0.566,-0.003982948283014598
input,0.1,158,,5.982373357474586,6.0,-0.017626642525414127,0.4994827772903634,0.5,-0.0005172227096366111,0.11060695156319074,0.108,0.0026069515631907403
input,0.1,159,,5.998341404939745,6.0,-0.0016585950602552302,0.5001718585302487,0.5,0.000171858530248703,0.5847055253695432,0.581,0.003705525369543272
input,0.1,160,,8.011051800146623,8.0,0.011051800146622881,0.5001994088739062,0.5,0.00019940887390623718,-0.6714351743384452,-0.668,-0.0034351743384452016
input,0.1,161,,6.990497932286499,7.0,-0.009502067713500928,0.49958218910051355,0.5,-0.00041781089948644823,-0.31128901902298384,-0.31,-0.0012890190229838394
input,0.1,162,,5.980240302018955,6.0,-0.019759697981045043,0.4995170826585381,0.5,-0.0004829173414618859,0.1699827601219988,0.17,-1.7239878001201747e-05
input,0.1,163,,5.99448381366889,6.0,-0.005516186331109729,0.5000673143776792,0.5,6.731437767915072e-05,0.5715716049232501,0.567,0.00457160492325015
input,0.1,164,,8.005472648786034,8.0,0.005472648786033929,0.4999679521651073,0.5,-3.204783489269003e-05,-0.6731298960660419,-0.67,-0.0031298960660418595
input,0.1,165,,6.005230090789933,6.0,0.005230090789932973,0.5002456488400392,0.5,0.0002456488400391921,-0.19649378087847844,-0.196,-0.0004937808784784281
input,0.1,166,,5.991614479422774,6.0,-0.008385520577226302,0.49987511183474576,0.5,-0.0001248881652542444,-0.16289469341069662,-0.165,0.002105306589303385
input,0.1,167,,6.014099216907237,6.0,0.014099216907236922,0.5004124464480426,0.5,0.00041244644804261377,0.019066763165324574,0.021,-0.0019332368346754274
input,0.1,168,,7.995048779932747,8.0,-0.004951220067252571,0.4999260692129296,0.5,-7.393078707040868e-05,-0.0011484778476256571,0.0,-0.0011484778476256571
A,0.1,1,True,7.0196768678726755,7.0,0.01967686787267553,0.5006700895866601,0.5,0.0006700895866601497,-0.5926271893157362,-0.592,-0.0006271893157362429
A,0.1,2,True,5.992797897423048,6.0,-0.007202102576951752,0.49973866680794166,0.5,-0.00026133319205834393,0.24355826447862847,0.244,-0.00044173552137152794
A,0.1,3,True,6.020679101607779,6.0,0.020679101607779415,0.5010547590387352,0.5,0.001054759038735198,0.5588165378615028,0.559,-0.00018346213849729232
A,0.1,4,True,7.992704059312459,8.0,-0.007295940687541247,0.4998623423840209,0.5,-0.0001376576159791143,-0.6646772809992865,-0.665,0.0003227190007135672
A,0.1,5,True,6.0128275647584495,6.0,0.012827564758449483,0.5004618081522624,0.5,0.00046180815226237737,-0.2740284518121159,-0.274,-2.8451812115859454e-05
A,0.1,6,True,6.009398701369303,6.0,0.009398701369303097,0.5002793496992273,0.5,0.0002793496992272715,0.07242999034381604,0.073,-0.0005700096561839507
A,0.1,7,True,16.006309332062564,16.0,0.00630933206256401,0.5000584211641425,0.5,5.8421164142452575e-05,-0.1414249127916933,-0.141,-0.0004249127916933215
A,0.1,8,True,6.003153215723894,6.0,0.003153215723894043,0.5001007016307941,0.5,0.00010070163079411998,-0.06998945540001333,-0.07,1.0544599986672676e-05
A,0.1,9,True,7.010351483234207,7.0,0.010351483234207315,0.5004557912719491,0.5,0.00045579127194905755,-0.5897263312170029,-0.589,-0.0007263312170029401
A,0.1,10,True,5.9917694929556005,6.0,-0.008230507044399538,0.49971507655631664,0.5,-0.0002849234436833603,0.23541725430558372,0.235,0.0004172543055837308
A,0.1,11,True,6.005823530508978,6.0,0.005823530508978436,0.5001919524017013,0.5,0.0001919524017013341,0.5587601731342445,0.559,-0.00023982686575552137
A,0.1,12,True,8.00242421846481,8.0,0.002424218464810224,0.5000695910924838,0.5,6.959109248383388e-05,-0.6560361009498694,-0.656,-3.610094986938872e-05
A,0.1,13,True,5.992307854552739,6.0,-0.007692145447260934,0.49973767969807315,0.5,-0.00026232030192685496,-0.15529061135169037,-0.156,0.0007093886483096334
A,0.1,14,True,6.008779919431324,6.0,0.008779919431323613,0.5003433251834623,0.5,0.0003433251834622508,0.006570761684142693,0.007,-0.0004292383158573075
A,0.1,15,True,6.006715095670474,6.0,0.006715095670474014,0.5002282548410959,0.5,0.00022825484109589844,-0.20430238221849192,-0.204,-0.0003023822184919367
A,0.1,16,True,6.00938180628235,6.0,0.009381806282349636,0.5003124298826342,0.5,0.0003124298826342464,-0.20568751602907104,-0.205,-0.0006875160290710502
A,0.1,17,True,6.003814074560861,6.0,0.003814074560860803,0.5001161001708639,0.5,0.00011610017086394198,-0.17725261120578648,-0.177,-0.0002526112057864849
A,0.1,18,True,6.001390828660066,6.0,0.0013908286600656794,0.5000337406215977,0.5,3.3740621597666554e-05,-0.17893114376255734,-0.179,6.88562374426549e-05
A,0.1,19,True,6.004368002705394,6.0,0.004368002705393614,0.5001486479475465,0.5,0.00014864794754654298,-0.1820607539774856,-0.182,-6.075397748561695e-05
A,0.1,20,True,7.012452509307479,7.0,0.012452509307479431,0.5004411766584764,0.5,0.0004411766584764276,-0.5907881628400201,-0.59,-0.0007881628400201457
A,0.1,21,True,6.0090606897738335,6.0,0.009060689773833452,0.5002906388560376,0.5,0.0002906388560376394,0.23968395540724152,0.24,-0.00031604459275846875
A,0.1,22,True,5.996345190360602,6.0,-0.0036548096393982377,0.49987146340634914,0.5,-0.00012853659365086312,0.557648190297914,0.558,-0.0003518097020860367
A,0.1,23,True,7.990956583001579,8.0,-0.009043416998420817,0.4997648204881326,0.5,-0.0002351795118674116,-0.6570437111860086,-0.658,0.0009562888139914572
A,0.1,24,True,5.993123092694365,6.0,-0.0068769073056351715,0.4997446284199284,0.5,-0.0002553715800716061,-0.21471267453092166,-0.215,0.00028732546907833667
A,0.1,25,True,5.997943501277028,6.0,-0.0020564987229718668,0.4999592661253823,0.5,-4.0733874617726595e-05,-0.18982112556247133,-0.19,0.0001788744375286755
A,0.1,26,True,6.000733660209216,6.0,0.0007336602092156141,0.5000659013079534,0.5,6.590130795336435e-05,0.1162156673812944,0.116,0.00021566738129438767
A,0.1,27,True,6.992408503891137,7.0,-0.007591496108863005,0.4997391052449655,0.5,-0.0002608947550344909,-0.6041573872994126,-0.604,-0.00015738729941261465
A,0.1,28,True,5.998059526688978,6.0,-0.001940473311021762,0.49995962767229685,0.5,-4.037232770315313e-05,0.9019204889019149,0.901,0.0009204889019148732
A,0.1,29,True,6.999396242745477,7.0,-0.0006037572545229963,0.49997316485383286,0.5,-2.683514616713678e-05,-0.9083995829621131,-0.908,-0.0003995829621130653
A,0.1,30,True,6.997316752479226,7.0,-0.002683247520773868,0.4999150005696409,0.5,-8.499943035911173e-05,-0.9061622301566887,-0.906,-0.000162230156688703
A,0.1,31,True,7.00754959205232,7.0,0.0075495920523200866,0.5002289555520358,0.5,0.00022895555203583662,-0.5837639686298195,-0.584,0.00023603137018046727
A,0.1,32,True,5.983891851008299,6.0,-0.016108148991700766,0.4992870702126263,0.5,-0.0007129297873736951,0.23447569053584366,0.235,-0.0005243094641563251
A,0.1,33,True,6.013767868520774,6.0,0.013767868520774051,0.500516819374485,0.5,0.0005168193744850003,0.5635212079264201,0.563,0.0005212079264201863
A,0.1,34,True,7.997420868690281,8.0,-0.002579131309719429,0.499969605138637,0.5,-3.0394861363025605e-05,-0.6632852654067017,-0.663,-0.00028526540670170686
A,0.1,35,True,5.999657547530866,6.0,-0.0003424524691340025,0.49998962742125325,0.5,-1.0372578746753458e-05,-0.15262009365968351,-0.153,0.0003799063403164826
A,0.1,36,True,6.001155620766199,6.0,0.001155620766199128,0.500069499101267,0.5,6.949910126696768e-05,0.022242956014064067,0.022,0.0002429560140640684
A,0.1,37,True,7.000248777254807,7.0,0.0002487772548072087,0.5000251127893708,0.5,2.511278937078476e-05,-0.29598791384963496,-0.296,1.2086150365020476e-05
A,0.1,38,True,5.99964932046073,6.0,-0.00035067953927025997,0.499955171585956,0.5,-4.482841404401805e-05,-0.18246112739294498,-0.182,-0.0004611273929449877
A,0.1,39,True,6.003815308068163,6.0,0.0038153080681633256,0.5001115376491027,0.5,0.0001115376491026554,-0.012455386077156431,-0.012,-0.0004553860771564309
A,0.1,40,True,6.999891660738975,7.0,-0.00010833926102460367,0.500005594413528,0.5,5.594413527987285e-06,-0.22459316647057365,-0.225,0.0004068335294263592
A,0.1,41,True,6.999436411577846,7.0,-0.0005635884221542042,0.4999813251024,0.5,-1.8674897599990636e-05,-0.5680834106742161,-0.568,-8.341067421613335e-05
A,0.1,42,True,5.985957985779437,6.0,-0.014042014220563281,0.4994900919527605,0.5,-0.0005099080472394935,0.24575157435603726,0.246,-0.0002484256439627408
A,0.1,43,True,6.021306071012537,6.0,0.02130607101253723,0.5007992968849472,0.5,0.000799296884947176,0.570208368422569,0.57,0.00020836842256899413
A,0.1,44,True,7.987893923703809,8.0,-0.01210607629619087,0.4997397982690011,0.5,-0.000260201730998888,-0.6724009838110416,-0.673,0.0005990161889584122
A,0.1,45,True,6.01393370538275,6.0,0.013933705382750183,0.5005321311504219,0.5,0.0005321311504219439,-0.27595889368298365,-0.276,4.1106317016370575e-05
A,0.1,46,True,5.9989155364995375,6.0,-0.0010844635004625403,0.4999689991382605,0.5,-3.100086173951633e-05,0.7033771658127392,0.704,-0.0006228341872607235
A,0.1,47,True,8.003777754137044,8.0,0.0037777541370438428,0.5001024221917544,0.5,0.00010242219175438105,-0.7708007771365147,-0.771,0.00019922286348528218
A,0.1,48,True,8.004822354323347,8.0,0.004822354323346545,0.5001078722184451,0.5,0.0001078722184451042,-0.7610678435595049,-0.761,-6.784355950484322e-05
A,0.1,49,True,7.011123167441351,7.0,0.011123167441351,0.5005167940572542,0.5,0.000516794057254244,-0.5762656114348688,-0.575,-0.0012656114348688075
A,0.1,50,True,6.018006268732138,6.0,0.01800626873213762,0.501152667373224,0.5,0.0011526673732239479,0.23333350048102955,0.234,-0.0006664995189704648
A,0.1,51,True,6.016537367154084,6.0,0.016537367154083604,0.5006394809740775,0.5,0.0006394809740775109,0.566548026518026,0.568,-0.0014519734819739005
A,0.1,52,True,7.999274078834676,8.0,-0.0007259211653236619,0.4999848502251321,0.5,-1.5149774867884158e-05,-0.6804595706513396,-0.681,0.0005404293486604983
A,0.1,53,True,5.98952635464283,6.0,-0.010473645357169659,0.4996364390177179,0.5,-0.000363560982282074,-0.2063091991793387,-0.207,0.0006908008206612803
A,0.1,54,True,6.009575338152773,6.0,0.009575338152773227,0.500381487102936,0.5,0.00038148710293595123,-0.22265637911542235,-0.223,0.00034362088457765005
A,0.1,55,True,6.004246689291258,6.0,0.004246689291258043,0.5001400703077873,0.5,0.0001400703077872878,0.6918328370712319,0.693,-0.0011671629287680618
A,0.1,56,True,8.014394132302627,8.0,0.014394132302626872,0.5003822043437851,0.5,0.0003822043437851086,-0.7724293090374266,-0.772,-0.0004293090374265507
A,0.1,57,True,8.01032610362044,8.0,0.010326103620439397,0.5002513631826374,0.5,0.00025136318263740964,-0.7641861038251234,-0.764,-0.00018610382512340706
A,0.1,58,True,7.0158711472206345,7.0,0.01587114722063454,0.5005724111359536,0.5,0.0005724111359536321,-0.5852722373470176,-0.585,-0.00027223734701764535
A,0.1,59,True,5.984295989714937,6.0,-0.015704010285062964,0.4994286333869888,0.5,-0.0005713666130112149,0.23804759197688583,0.238,4.759197688583572e-05
A,0.1,60,True,6.00533602560673,6.0,0.005336025606729855,0.5001836481351839,0.5,0.00018364813518390033,0.5617195683886195,0.561,0.0007195683886194182
A,0.1,61,True,7.993229414653382,8.0,-0.006770585346617786,0.4998217501414568,0.5,-0.0001782498585432002,-0.6519518098597441,-0.652,4.81901402559215e-05
A,0.1,62,True,5.996608484794685,6.0,-0.003391515205315443,0.49989019214203334,0.5,-0.00010980785796665948,-0.21359089765656553,-0.214,0.00040910234343446983
A,0.1,63,True,6.001492732839624,6.0,0.0014927328396243666,0.5000738362819821,0.5,7.383628198209813e-05,-0.16395406968782342,-0.164,4.5930312176589716e-05
A,0.1,64,True,6.001620793516494,6.0,0.0016207935164942455,0.5000308111552993,0.5,3.0811155299348414e-05,-0.1914009282774611,-0.191,-0.0004009282774611045
A,0.1,65,True,6.0016164311240034,6.0,0.001616431124003448,0.5000536439409234,0.5,5.364394092344238e-05,0.037050190896207744,0.037,5.019089620774547e-05
A,0.1,66,True,6.9971224571168475,7.0,-0.0028775428831524508,0.49992418475301253,0.5,-7.581524698746511e-05,-0.39779215289309966,-0.398,0.00020784710690036068
A,0.1,67,True,7.0078137108315595,7.0,0.007813710831559462,0.5002845824959202,0.5,0.000284582495920227,-0.5797722170453686,-0.579,-0.0007722170453686727
A,0.1,68,True,6.007706803589201,6.0,0.007706803589201172,0.5017682694716892,0.5,0.0017682694716891767,0.1922043274262361,0.193,-0.0007956725737638948
A,0.1,69,True,6.003126792714024,6.0,0.0031267927140241625,0.5000653747902271,0.5,6.537479022705739e-05,0.5664344430092989,0.567,-0.0005655569907010438
