dataset,case,serial_id,A,B,C,A_error,B_error,C_error,truth_comparison_identifiable,variant
heterogeneous-168,mixed-double,54,5.9999999999999964,0.5,-0.22300000000000056,-3.552713678800501e-15,0.0,-5.551115123125783e-16,True,guarded
heterogeneous-168,mixed-double,55,5.999999999999987,0.49999999999999994,0.6930000000000017,-1.3322676295501878e-14,-5.551115123125783e-17,1.7763568394002505e-15,True,guarded
heterogeneous-168,mixed-double,56,8.000000000000066,0.4000000000000001,-0.7720000000000018,6.572520305780927e-14,5.551115123125783e-17,-1.7763568394002505e-15,True,guarded
heterogeneous-168,mixed-double,57,8.000000000000016,0.4000000000000001,-0.7640000000000013,1.5987211554602254e-14,5.551115123125783e-17,-1.3322676295501878e-15,True,guarded
heterogeneous-168,mixed-double,58,7.000000000000011,0.45,-0.5850000000000027,1.0658141036401503e-14,0.0,-2.7755575615628914e-15,True,guarded
heterogeneous-168,mixed-double,59,6.0000000000000036,0.49999999999999994,0.23800000000000332,3.552713678800501e-15,-5.551115123125783e-17,3.3306690738754696e-15,True,guarded
heterogeneous-168,mixed-double,60,5.999999999999998,0.5,0.5609999999999976,-1.7763568394002505e-15,0.0,-2.4424906541753444e-15,True,guarded
heterogeneous-168,mixed-double,61,7.999999999999999,0.4,-0.651999999999999,-8.881784197001252e-16,0.0,9.992007221626409e-16,True,guarded
heterogeneous-168,mixed-double,62,6.000000000000002,0.5,-0.21400000000000036,1.7763568394002505e-15,0.0,-3.608224830031759e-16,True,guarded
heterogeneous-168,mixed-double,63,5.999999999999992,0.5,-0.16400000000000178,-7.993605777301127e-15,0.0,-1.7763568394002505e-15,True,guarded
heterogeneous-168,mixed-double,64,6.000000000000006,0.49999999999999994,-0.1909999999999988,6.217248937900877e-15,-5.551115123125783e-17,1.1934897514720433e-15,True,guarded
heterogeneous-168,mixed-double,65,5.999999999999996,0.5,0.03699999999999978,-4.440892098500626e-15,0.0,-2.1510571102112408e-16,True,guarded
heterogeneous-168,mixed-double,66,6.999999999999994,0.45,-0.3980000000000003,-6.217248937900877e-15,0.0,-2.7755575615628914e-16,True,guarded
heterogeneous-168,mixed-double,67,7.000000000000001,0.45,-0.5790000000000033,8.881784197001252e-16,0.0,-3.3306690738754696e-15,True,guarded
heterogeneous-168,mixed-double,68,5.999999999999997,0.5,0.19299999999999803,-2.6645352591003757e-15,0.0,-1.970645868709653e-15,True,guarded
heterogeneous-168,mixed-double,69,5.999999999999982,0.49999999999999994,0.5670000000000024,-1.7763568394002505e-14,-5.551115123125783e-17,2.4424906541753444e-15,True,guarded
heterogeneous-168,mixed-double,70,8.00000000000003,0.4,-0.6710000000000023,3.019806626980426e-14,0.0,-2.220446049250313e-15,True,guarded
heterogeneous-168,mixed-double,71,6.000000000000023,0.5,0.07899999999999945,2.3092638912203256e-14,0.0,-5.551115123125783e-16,True,guarded
heterogeneous-168,mixed-double,72,8.0,0.4,-0.48899999999999955,0.0,0.0,4.440892098500626e-16,True,guarded
heterogeneous-168,mixed-double,73,7.000000000000018,0.45,-0.5729999999999963,1.7763568394002505e-14,0.0,3.6637359812630166e-15,True,guarded
heterogeneous-168,mixed-double,74,5.9999999999999645,0.5,0.16899999999999796,-3.552713678800501e-14,0.0,-2.0539125955565396e-15,True,guarded
heterogeneous-168,mixed-double,75,6.000000000000003,0.5,0.5650000000000036,2.6645352591003757e-15,0.0,3.6637359812630166e-15,True,guarded
heterogeneous-168,mixed-double,76,8.000000000000023,0.4,-0.6590000000000058,2.3092638912203256e-14,0.0,-5.773159728050814e-15,True,guarded
heterogeneous-168,mixed-double,77,5.999999999999996,0.5,0.23200000000000218,-4.440892098500626e-15,0.0,2.1649348980190553e-15,True,guarded
heterogeneous-168,mixed-double,78,8.000000000000002,0.4,-0.49400000000000155,1.7763568394002505e-15,0.0,-1.5543122344752192e-15,True,guarded
heterogeneous-168,mixed-double,79,5.9999999999999805,0.5,-0.4130000000000002,-1.9539925233402755e-14,0.0,-2.220446049250313e-16,True,guarded
heterogeneous-168,mixed-double,80,7.000000000000013,0.45,-0.5860000000000024,1.3322676295501878e-14,0.0,-2.4424906541753444e-15,True,guarded
heterogeneous-168,mixed-double,81,6.000000000000012,0.49999999999999994,0.23500000000000354,1.2434497875801753e-14,-5.551115123125783e-17,3.552713678800501e-15,True,guarded
heterogeneous-168,mixed-double,82,5.999999999999997,0.5,0.5610000000000003,-2.6645352591003757e-15,0.0,2.220446049250313e-16,True,guarded
heterogeneous-168,mixed-double,83,8.000000000000028,0.4,-0.662000000000003,2.842170943040401e-14,0.0,-2.9976021664879227e-15,True,guarded
heterogeneous-168,mixed-double,84,5.999999999999993,0.5,-0.1480000000000016,-7.105427357601002e-15,0.0,-1.609823385706477e-15,True,guarded
heterogeneous-168,mixed-double,85,6.000000000000005,0.5,-0.04400000000000091,5.329070518200751e-15,0.0,-9.159339953157541e-16,True,guarded
heterogeneous-168,mixed-double,86,6.00000000000001,0.5,-0.18199999999999858,9.769962616701378e-15,0.0,1.4155343563970746e-15,True,guarded
heterogeneous-168,mixed-double,87,6.0,0.5,-0.18199999999999714,0.0,0.0,2.858824288409778e-15,True,guarded
heterogeneous-168,mixed-double,88,5.999999999999989,0.49999999999999994,-0.3340000000000014,-1.0658141036401503e-14,-5.551115123125783e-17,-1.3877787807814457e-15,True,guarded
heterogeneous-168,mixed-double,89,6.0,0.5,-0.345000000000002,0.0,0.0,-2.0539125955565396e-15,True,guarded
heterogeneous-168,mixed-double,90,6.000000000000003,0.5,0.40300000000000274,2.6645352591003757e-15,0.0,2.7200464103316335e-15,True,guarded
heterogeneous-168,mixed-double,91,8.000000000000007,0.4,-0.5680000000000017,7.105427357601002e-15,0.0,-1.7763568394002505e-15,True,guarded
heterogeneous-168,mixed-double,92,6.999999999999999,0.45,-0.5890000000000012,-8.881784197001252e-16,0.0,-1.2212453270876722e-15,True,guarded
heterogeneous-168,mixed-double,93,6.000000000000034,0.49999999999999994,0.23300000000000093,3.375077994860476e-14,-5.551115123125783e-17,9.159339953157541e-16,True,guarded
heterogeneous-168,mixed-double,94,5.999999999999996,0.5,0.5649999999999995,-4.440892098500626e-15,0.0,-4.440892098500626e-16,True,guarded
heterogeneous-168,mixed-double,95,7.999999999999995,0.4000000000000001,-0.6690000000000004,-5.329070518200751e-15,5.551115123125783e-17,-3.3306690738754696e-16,True,guarded
heterogeneous-168,mixed-double,96,5.999999999999999,0.5,-0.1329999999999998,-8.881784197001252e-16,0.0,1.942890293094024e-16,True,guarded
heterogeneous-168,mixed-double,97,5.999999999999983,0.49999999999999994,-0.17500000000000013,-1.687538997430238e-14,-5.551115123125783e-17,-1.3877787807814457e-16,True,guarded
heterogeneous-168,mixed-double,98,5.9999999999999964,0.5,-0.08299999999999898,-3.552713678800501e-15,0.0,1.0269562977782698e-15,True,guarded
heterogeneous-168,mixed-double,99,5.999999999999972,0.5,0.013000000000000452,-2.842170943040401e-14,0.0,4.527628272299467e-16,True,guarded
heterogeneous-168,mixed-double,100,7.0,0.45000000000000007,-0.31000000000000144,0.0,5.551115123125783e-17,-1.4432899320127035e-15,True,guarded
heterogeneous-168,mixed-double,101,5.999999999999991,0.5,0.19500000000000242,-8.881784197001252e-15,0.0,2.4147350785597155e-15,True,guarded
heterogeneous-168,mixed-double,102,5.999999999999988,0.49999999999999994,-0.2300000000000006,-1.2434497875801753e-14,-5.551115123125783e-17,-5.828670879282072e-16,True,guarded
heterogeneous-168,mixed-double,103,5.999999999999985,0.5,-0.26800000000000096,-1.509903313490213e-14,0.0,-9.43689570931383e-16,True,guarded
heterogeneous-168,mixed-double,104,5.999999999999996,0.5,-0.2129999999999987,-4.440892098500626e-15,0.0,1.304512053934559e-15,True,guarded
heterogeneous-168,mixed-double,105,6.000000000000004,0.5,-0.18999999999999959,4.440892098500626e-15,0.0,4.163336342344337e-16,True,guarded
heterogeneous-168,mixed-double,106,7.000000000000023,0.45000000000000007,-0.5850000000000001,2.3092638912203256e-14,5.551115123125783e-17,-1.1102230246251565e-16,True,guarded
heterogeneous-168,mixed-double,107,5.9999999999999805,0.5,0.24400000000000097,-1.9539925233402755e-14,0.0,9.71445146547012e-16,True,guarded
heterogeneous-168,mixed-double,108,5.999999999999989,0.5,0.5609999999999999,-1.0658141036401503e-14,0.0,-1.1102230246251565e-16,True,guarded
heterogeneous-168,mixed-double,109,8.000000000000048,0.4000000000000001,-0.6640000000000003,4.796163466380676e-14,5.551115123125783e-17,-2.220446049250313e-16,True,guarded
heterogeneous-168,mixed-double,110,6.000000000000018,0.5,-0.23800000000000027,1.7763568394002505e-14,0.0,-2.7755575615628914e-16,True,guarded
heterogeneous-168,mixed-double,111,5.999999999999998,0.5,0.6730000000000017,-1.7763568394002505e-15,0.0,1.6653345369377348e-15,True,guarded
heterogeneous-168,mixed-double,112,8.000000000000032,0.4,-0.6590000000000016,3.197442310920451e-14,0.0,-1.5543122344752192e-15,True,guarded
heterogeneous-168,mixed-double,113,7.000000000000001,0.45000000000000007,-0.8719999999999986,8.881784197001252e-16,5.551115123125783e-17,1.4432899320127035e-15,True,guarded
heterogeneous-168,mixed-double,114,7.000000000000002,0.45,-0.5839999999999945,1.7763568394002505e-15,0.0,5.440092820663267e-15,True,guarded
heterogeneous-168,mixed-double,115,5.999999999999988,0.5,0.23399999999999296,-1.2434497875801753e-14,0.0,-7.049916206369744e-15,True,guarded
heterogeneous-168,mixed-double,116,5.99999999999999,0.5,0.5620000000000007,-9.769962616701378e-15,0.0,6.661338147750939e-16,True,guarded
heterogeneous-168,mixed-double,117,7.999999999999951,0.4,-0.6659999999999938,-4.884981308350689e-14,0.0,6.217248937900877e-15,True,guarded
heterogeneous-168,mixed-double,118,6.000000000000019,0.5,-0.21199999999999927,1.865174681370263e-14,0.0,7.216449660063518e-16,True,guarded
heterogeneous-168,mixed-double,119,6.0000000000000115,0.49999999999999994,-0.19099999999999903,1.1546319456101628e-14,-5.551115123125783e-17,9.71445146547012e-16,True,guarded
heterogeneous-168,mixed-double,120,5.999999999999996,0.5,0.6669999999999985,-4.440892098500626e-15,0.0,-1.5543122344752192e-15,True,guarded
heterogeneous-168,mixed-double,121,8.000000000000028,0.4,-0.6530000000000055,2.842170943040401e-14,0.0,-5.440092820663267e-15,True,guarded
heterogeneous-168,mixed-double,122,7.000000000000031,0.45000000000000007,-0.8770000000000009,3.108624468950438e-14,5.551115123125783e-17,-8.881784197001252e-16,True,guarded
heterogeneous-168,mixed-double,123,7.000000000000018,0.45,-0.5579999999999976,1.7763568394002505e-14,0.0,2.4424906541753444e-15,True,guarded
heterogeneous-168,mixed-double,124,5.999999999999997,0.5,0.18599999999999525,-2.6645352591003757e-15,0.0,-4.746203430272544e-15,True,guarded
heterogeneous-168,mixed-double,125,6.000000000000061,0.5,0.5739999999999988,6.128431095930864e-14,0.0,-1.1102230246251565e-15,True,guarded
heterogeneous-168,mixed-double,126,8.000000000000016,0.4000000000000001,-0.6940000000000013,1.5987211554602254e-14,5.551115123125783e-17,-1.3322676295501878e-15,True,guarded
heterogeneous-168,mixed-double,127,6.000000000000037,0.5,0.09600000000000052,3.730349362740526e-14,0.0,5.134781488891349e-16,True,guarded
heterogeneous-168,mixed-double,128,16.000000000000185,0.5,-0.2850000000000016,1.8474111129762605e-13,0.0,-1.609823385706477e-15,True,guarded
heterogeneous-168,mixed-double,129,7.0000000000000115,0.45,-0.5920000000000014,1.1546319456101628e-14,0.0,-1.4432899320127035e-15,True,guarded
heterogeneous-168,mixed-double,130,5.9999999999999805,0.49999999999999994,0.2670000000000022,-1.9539925233402755e-14,-5.551115123125783e-17,2.1649348980190553e-15,True,guarded
heterogeneous-168,mixed-double,131,5.999999999999986,0.5,0.5600000000000002,-1.4210854715202004e-14,0.0,1.1102230246251565e-16,True,guarded
heterogeneous-168,mixed-double,132,8.000000000000032,0.4000000000000001,-0.6730000000000018,3.197442310920451e-14,5.551115123125783e-17,-1.7763568394002505e-15,True,guarded
heterogeneous-168,mixed-double,133,5.999999999999989,0.5,-0.392,-1.0658141036401503e-14,0.0,0.0,True,guarded
heterogeneous-168,mixed-double,134,7.000000000000021,0.45,-0.5879999999999993,2.1316282072803006e-14,0.0,6.661338147750939e-16,True,guarded
heterogeneous-168,mixed-double,135,6.000000000000042,0.5,0.21499999999999825,4.1744385725905886e-14,0.0,-1.7486012637846216e-15,True,guarded
heterogeneous-168,mixed-double,136,6.000000000000021,0.49999999999999994,0.559999999999997,2.1316282072803006e-14,-5.551115123125783e-17,-3.1086244689504383e-15,True,guarded
heterogeneous-168,mixed-double,137,7.999999999999983,0.4,-0.6609999999999963,-1.687538997430238e-14,0.0,3.774758283725532e-15,True,guarded
heterogeneous-168,mixed-double,138,6.000000000000021,0.5,-0.004999999999999931,2.1316282072803006e-14,0.0,6.938893903907228e-17,True,guarded
heterogeneous-168,mixed-double,139,6.000000000000015,0.5,-0.36200000000000127,1.509903313490213e-14,0.0,-1.27675647831893e-15,True,guarded
heterogeneous-168,mixed-double,140,6.000000000000027,0.5,-0.3600000000000016,2.6645352591003757e-14,0.0,-1.609823385706477e-15,True,guarded
heterogeneous-168,mixed-double,141,7.0000000000000435,0.45000000000000007,-0.5899999999999989,4.3520742565306136e-14,5.551115123125783e-17,1.1102230246251565e-15,True,guarded
heterogeneous-168,mixed-double,142,6.000000000000016,0.5,0.21399999999999642,1.5987211554602254e-14,0.0,-3.58046925441613e-15,True,guarded
heterogeneous-168,mixed-double,143,6.000000000000025,0.5,0.5600000000000105,2.4868995751603507e-14,0.0,1.0436096431476471e-14,True,guarded
heterogeneous-168,mixed-double,144,8.000000000000055,0.4,-0.6570000000000085,5.5067062021407764e-14,0.0,-8.43769498715119e-15,True,guarded
heterogeneous-168,mixed-double,145,6.000000000000116,0.5,-0.032000000000005614,1.163513729807164e-13,0.0,-5.613565168260948e-15,True,guarded
heterogeneous-168,mixed-double,146,6.0000000000000355,0.49999999999999994,-0.15400000000000139,3.552713678800501e-14,-5.551115123125783e-17,-1.3877787807814457e-15,True,guarded
heterogeneous-168,mixed-double,147,6.000000000000069,0.5,-0.3599999999999994,6.927791673660977e-14,0.0,6.106226635438361e-16,True,guarded
heterogeneous-168,mixed-double,148,6.000000000000067,0.49999999999999994,-0.331999999999999,6.661338147750939e-14,-5.551115123125783e-17,9.992007221626409e-16,True,guarded
heterogeneous-168,mixed-double,149,7.000000000000018,0.45,-0.5930000000000117,1.7763568394002505e-14,0.0,-1.176836406102666e-14,True,guarded
heterogeneous-168,mixed-double,150,5.999999999999997,0.5,0.2420000000000005,-2.6645352591003757e-15,0.0,4.996003610813204e-16,True,guarded
heterogeneous-168,mixed-double,151,6.000000000000033,0.5,0.5570000000000048,3.2862601528904634e-14,0.0,4.773959005888173e-15,True,guarded
heterogeneous-168,mixed-double,152,8.000000000000085,0.4,-0.6630000000000063,8.526512829121202e-14,0.0,-6.217248937900877e-15,True,guarded
heterogeneous-168,mixed-double,153,5.999999999999997,0.5,-0.2349999999999967,-2.6645352591003757e-15,0.0,3.2751579226442118e-15,True,guarded
heterogeneous-168,mixed-double,154,5.999999999999998,0.5,0.048999999999999724,-1.7763568394002505e-15,0.0,-2.7755575615628914e-16,True,guarded
heterogeneous-168,mixed-double,155,5.999999999999994,0.5,-0.3590000000000001,-6.217248937900877e-15,0.0,-1.1102230246251565e-16,True,guarded
heterogeneous-168,mixed-double,156,6.000000000000006,0.5,-0.36100000000000065,6.217248937900877e-15,0.0,-6.661338147750939e-16,True,guarded
heterogeneous-168,mixed-double,157,7.00000000000001,0.45000000000000007,-0.5660000000000032,9.769962616701378e-15,5.551115123125783e-17,-3.219646771412954e-15,True,guarded
heterogeneous-168,mixed-double,158,6.000000000000015,0.5,0.10799999999999547,1.509903313490213e-14,0.0,-4.524158825347513e-15,True,guarded
heterogeneous-168,mixed-double,159,6.000000000000032,0.5,0.5810000000000063,3.197442310920451e-14,0.0,6.328271240363392e-15,True,guarded
heterogeneous-168,mixed-double,160,8.00000000000006,0.4,-0.6680000000000055,6.039613253960852e-14,0.0,-5.440092820663267e-15,True,guarded
heterogeneous-168,mixed-double,161,7.000000000000053,0.45,-0.31000000000000305,5.3290705182007514e-14,0.0,-3.0531133177191805e-15,True,guarded
heterogeneous-168,mixed-double,162,6.0000000000000275,0.49999999999999994,0.16999999999999968,2.7533531010703882e-14,-5.551115123125783e-17,-3.3306690738754696e-16,True,guarded
heterogeneous-168,mixed-double,163,6.000000000000034,0.5,0.5669999999999948,3.375077994860476e-14,0.0,-5.10702591327572e-15,True,guarded
heterogeneous-168,mixed-double,164,8.000000000000066,0.40000000000000013,-0.6699999999999986,6.572520305780927e-14,1.1102230246251565e-16,1.4432899320127035e-15,True,guarded
heterogeneous-168,mixed-double,165,6.000000000000029,0.5,-0.19599999999999893,2.930988785010413e-14,0.0,1.0824674490095276e-15,True,guarded
heterogeneous-168,mixed-double,166,6.000000000000017,0.49999999999999994,-0.16500000000000115,1.687538997430238e-14,-5.551115123125783e-17,-1.1379786002407855e-15,True,guarded
heterogeneous-168,mixed-double,167,6.0,0.5,0.02100000000000044,0.0,0.0,4.371503159461554e-16,True,guarded
heterogeneous-168,mixed-double,168,8.000000000000098,0.4,5.4945718710257217e-17,9.769962616701378e-14,0.0,5.4945718710257217e-17,True,guarded
heterogeneous-168,first-stage-float32,1,7.000000016745774,0.4500000007174944,-0.592000000465794,1.674577365662344e-08,7.174943972287906e-10,-4.657940699814844e-10,True,guarded
heterogeneous-168,first-stage-float32,2,5.999999989151704,0.499999999066443,0.2439999990291895,-1.0848295595167201e-08,-9.335570094748391e-10,-9.70810487554985e-10,True,guarded
heterogeneous-168,first-stage-float32,3,6.000000013405627,0.5000000003898961,0.5590000024609487,1.3405626830831352e-08,3.898961153936398e-10,2.46094866707125e-09,True,guarded
heterogeneous-168,first-stage-float32,4,7.999999947610402,0.3999999984498732,-0.6650000002481242,-5.2389598437230234e-08,-1.5501268046946848e-09,-2.481241878626861e-10,True,guarded
heterogeneous-168,first-stage-float32,5,5.999999999308537,0.4999999996284245,-0.2739999989376285,-6.914628869481021e-10,-3.715754925970316e-10,1.0623715240853926e-09,True,guarded
